use_id,CATCH_TYPE,USE_DESC,ADD_DATE,kindergart,year1,year2,year3,year4,year5,year6,year7,year8,year9,year10,year11,year12,geometry
8416,HIGH_COED,Ku-ring-gai HS,2023-01-14 00:00:00,f,f,f,f,f,f,f,t,t,t,t,t,t,0103000020E61000000100000090010000B186F9055AE66240683ADE661BC540C03B7EBADC61E662403752C93526C540C0BBC5FDCE79E762407239D981C2C340C0D6A03271F7E76240DEF70C5866C440C046E54008AEE762408BB42BF3AFC740C07E052D623DE862401F953EBD27CA40C0D939A98B0EE86240A41477BEBCCA40C0E1A7E660E6E76240D143E4813CCB40C04913A3B3B2E76240D9473B960ECC40C0EC317DD259E762404354E05F48CC40C080AF8DFE12E762400C01ABCC3DCC40C0A366F385EFE66240919DB4EDB8CC40C08D5AF3E8F3E66240EBDE85007ECD40C0F683B6C3E9E6624055DF5A77D9CD40C0809A945B6FE662407CE4F9D4C5CE40C081D6F7B54BE66240F617B3EA3BCF40C06C9364CB30E662406CDF6ACA5DCF40C0E23BD6D7FCE562400838BFF553CF40C09DB8754FEAE56240246CC22582CF40C018CB78A8CBE5624069B5A252DDCF40C0D05E706587E562404F2075A1FACF40C04B33E79D7FE56240C96DA99418D040C0EF87F6B47BE56240B683851DB9D040C07700447068E56240A9CA347617D140C0EF2D66D155E56240D906A27155D140C02DB1B0E044E562401C71E5D48DD140C08E90BE923AE56240E86B0B8D07D240C00CF5A7A83FE56240C7E4E8BDBDD240C049208B662EE5624051AC704603D340C08D62D8161FE562402A482B4B2AD340C0765B8DE21DE56240C2B0AE3B87D340C0B89EE4ED29E56240A03657EFD1D340C027F7700D3BE56240A1234FFBF6D340C08D4C030F3BE562401EBA96132AD440C0E6354ACE2AE562406CAD3F6867D440C0076FBD992AE56240C04661E967D440C060EC48D22AE56240AB46FEEA67D440C01882EC492CE562403B03B8F397D440C0B4CE68A943E56240A6BE6753CFD440C08F3C68E258E562403909734903D540C0ADE891725BE5624068FE647A42D540C0E1159DEB69E56240B491FA946CD540C0F7B17A116AE562409F96C6CE89D540C0989225675EE56240F7142C5EB3D540C08D047F9A63E56240E840548FF4D540C0CD159EC059E56240A6FBF4BD0DD640C029FF436557E56240F67EFF3B23D640C0D3049B8061E562403AADC52541D640C09F5B631D63E56240D2EB4B154CD640C0DDAE942E63E56240B47BC98B4FD640C004D4BC9963E562408155FBD176D640C005BE4ADB64E56240DB20DAA087D640C063C833F377E56240DA82DD459CD640C025473B677DE56240C7D236CEA6D640C0BD9E6B8B7FE562401A27382FBAD640C0B11298717BE56240C63177B7CCD640C0E7E8A59D72E5624013D2E53DE3D640C00049049073E5624003ADAF6D08D740C0396E522D72E5624008F331B527D740C056781D8B68E5624057C9822E53D740C09453994763E56240733E59CD71D740C03261EF8F58E562408C78B08B95D740C0BD40BEE159E5624073E35F1A98D740C0255835AF59E56240E199C6D298D740C0C2C0B73451E56240B0D9E715B6D740C0EAA17B544FE562408272C1E6BCD740C013DFB7AC4EE562408BC901CDC0D740C0C6305FD04EE562409EDE4CB7C5D740C09EB1ABAE4FE562409F6D79F5CAD740C04CC6303151E562405B1FF127CED740C03381457752E562408A713831D1D740C00480557456E5624053C473F8D8D740C06847E61958E56240BFF593E7DFD740C0320C006359E56240FBE2E306E9D740C0796E2C5C5BE562404C5BCE72FBD740C0708494B85BE56240B7B471D1FED740C0235BDA035DE5624088CA172C07D840C0D9025A875EE5624013E14AE50CD840C08C874EF259E562405719ECEA19D840C00D6DEE3855E5624082E56A972AD840C03D5D6E1454E562402E3E1CC231D840C0FFBF0EB252E56240D64214D74DD840C06D506E1751E56240F4CC65585AD840C03B8BAE1450E56240E48561CE5ED840C0FC982E3C4EE562405815463E62D840C0BB27EECB49E562404E60FF7565D840C04075CE7745E56240184659046ED840C0BBFFC61944E56240F9D05D4A76D840C0855FFEFE42E562403D0E85228AD840C0BD75FE4A42E5624025CC24909CD840C0E1A7BE1242E56240DE39C0D8ABD840C08B3F217E42E562408676B2BAB6D840C013621EA243E56240834528E2BFD840C0343E9E3143E562406E2163E6CCD840C03E707E8E42E562400A45A3F8CFD840C0F33CFE3C41E5624098869C1DD3D840C0AA0CFE5E3DE562402401B6CBD7D840C08D7F3EC73AE562404E7B35F0DDD840C0ABE5BD1B39E56240279C6DFBE5D840C04DCEF32736E56240AD97142CFFD840C0FEF8930333E5624071FD3DB406D940C01A98D36E2DE562409747CAB20FD940C0488D136C2CE56240E5D5934716D940C0CDE293CE2BE56240A513119720D940C0F7B6B34729E562404A602F413DD940C0A676F3BD27E56240C222D11F4AD940C088EED31D24E56240DB0982035ED940C0696F93B319E56240F1803E4C8FD940C067B7532416E562408A4CBE29A2D940C005B6139215E56240BC3902F0AAD940C0038EF32916E562401F558EA8BAD940C0A2C333C71AE56240EAC7239DD7D940C0B1D173E318E562409A215B63E0D940C040B6134C10E56240A08DB0BDF2D940C052DDB3920BE5624092ADA8FE06DA40C00B14F4EC07E5624041EEABE311DA40C05885B37F00E562401AECFC1220DA40C0BFA6335BFFE4624079F513B832DA40C06676737400E562401768092B46DA40C0EB04544702E56240E89E773B52DA40C0DADD730902E562404B085F4059DA40C0B7B713C6FFE4624025DF1E6A63DA40C074EDB3F0F8E462407DC86CA573DA40C002DDB3C6F5E4624065B0928887DA40C0CF8473ADF4E46240D82A2A3A99DA40C02DA5D3F3F3E46240C592A01FA1DA40C050777307F5E46240AD755166B6DA40C0FE2DB43FF5E4624006645789C2DA40C0E658134BF3E462404A843E5AD3DA40C08EDBD3C6F3E462400AE78C50E4DA40C077F833DDF5E462403F7655FBF7DA40C0B5BEB3F3F5E46240D82CA2CEFCDA40C03F675345F5E46240951D45F91FDB40C078D2D3C6F3E4624032CADB7735DB40C095039450F5E462406B8FA85A49DB40C00F81330AF6E46240FE8478CC5FDB40C059B1B399F5E46240190A067172DB40C0A0F93367F3E4624030B9E1898FDB40C0F5ABB3BEEEE46240D72EB84396DB40C020BD3308E9E46240E2254108A5DB40C089093492E6E462407A27A298BDDB40C00ACFF394E7E46240DA78370AD4DB40C002EFD302E5E4624030F49521DBDB40C007BD33F2E0E4624065207F8AE0DB40C01799A3ECDFE46240DAAFBFF0E3DB40C0B743733BDFE462400ADCAE57E4DB40C0ADCF336EDDE46240540F044FE1DB40C0E89883B7DAE462407F242887E1DB40C02FBF93C8D7E46240A65BDCA1E7DB40C091CA13F0D5E46240BA3C2BA9F0DB40C06572130FD5E462404639AF87FADB40C0FE911388D4E46240BCEA562105DC40C095E073A1D3E46240F7CB42190DDC40C0B71CD452D1E46240CEBFABD515DC40C057AA83FECFE462405721E56124DC40C05E1114F6CFE4624035B9CB652EDC40C0DD8483C3CEE46240851E001C44DC40C00DA020C3CCE46240890071DA54DC40C0A39872FECAE46240B30C2FF566DC40C045F38D5DC9E462406A59EC5786DC40C0524C1890C9E462403A204DFC91DC40C05C2F3E3CC4E46240123C78F07EDC40C00477BE09C2E462400A641AD554DC40C0D419BE93BFE462402647AA6D49DC40C0D44EBE88BBE46240992F5CD341DC40C07277BEDF91E46240E7F8474329DC40C023653E808FE46240D0F9600F4CDC40C070513EDD8CE462401C5FD2B261DC40C094773E277FE462403A0B148973DC40C0D9823EB479E46240FB0D30867FDC40C0791A17F370E46240AA68CFCD4DDD40C0F3F856CA59E462401622198040DD40C0D9CD16904CE46240E0C3272C4BDD40C0F5A996F845E462403501457FD0DD40C0838316BE3CE46240CD53D5F9D8DD40C0F88F16B635E462409DAFF0EEE9DD40C056DE16812EE46240E4F62364D8DD40C04BB716C823E46240BB92D8C6DCDD40C0F7E816B30BE462402205EEA472DD40C0280B1782F1E36240336E1079FADC40C0AF0217A3D0E36240C495D62F26DC40C076AD9611C4E362403E6CF8B3EBDB40C0ABD7D64AB4E36240E7436012B1DB40C0C89B7A7E9EE362409A8B2EF67ADB40C0D8229E369CE3624016C0EE8484DB40C02AE3891195E36240F5717CECA4DB40C0F6EFA9C98EE36240FE609BA6C8DB40C014E490EC88E36240302BF2A4E3DB40C03E30788185E3624098C4198BFCDB40C0BE50D19881E36240DCD2C42CF9DB40C0BDED843977E362404D0CCF84F0DB40C0DD188B797AE362405FABE1A8A5DB40C0C74B841F7AE36240A453E5AE93DB40C01268391279E36240AD4E7CA687DB40C0ABF959D772E36240C116DA504CDB40C012A0CCA971E362401130467841DB40C00A62145B6FE36240C1500CD635DB40C0B1EDC2076BE36240AF4F815125DB40C051EE484969E362406CE3E2A720DB40C01F9199D968E362403C06B7D51FDB40C0FE17B09868E36240C4C32BF723DB40C02455344F68E36240B824338B29DB40C09E4E4E7965E36240EEF7205C25DB40C054EF88B564E36240FE04EC112BDB40C05B16C9A565E36240F396B6533ADB40C00A5BC54265E36240C3E2BF7848DB40C0CD6A08E866E362406E6B474450DB40C05C423D2D6AE36240E5BBD73C52DB40C0BAFB306869E362400BAF194D5ADB40C072B3E1BC62E36240ED39F7596DDB40C0A0D1A7F55BE362404A593F2569DB40C04B9A1A1959E36240DB8DECEF73DB40C039CF1DF252E3624089E7DF1270DB40C0CB86C69153E36240488AAA4165DB40C08F2EE4174EE3624058BEA3D060DB40C0A54290044DE362401E2DA0656FDB40C0202D53B645E36240E2AAB4905EDB40C01BC3079742E36240C6CD195C94DB40C07E3EE17D41E36240507DC93594DB40C0DD52C72339E362404C80342690DB40C047CCC70839E362403A3BD87592DB40C0B37A256D38E362409819A25D92DB40C09560E38A38E3624013AEF5C58FDB40C0A26450BC33E362402B2111748DDB40C0599BFAE429E3624054A51B1248DB40C0AEF3BAA71FE36240DADD83F404DB40C0A3BF7ABE1BE3624034CF253DD3DA40C0D65C7B371BE3624017FE3026AADA40C048C8B1531AE362405329D30A96DA40C00E3525CC15E362403680918C93DA40C045E5FA3416E362405F266FAB7FDA40C09E0E2CC914E36240B710E0F775DA40C0CC60FDD310E362402E7D897973DA40C0F8436F6B11E36240A8B1B5D06ADA40C0882CDE1810E36240273AC3FE69DA40C02FE9765E11E36240771E735C57DA40C05438F7A516E362405C8E28E75ADA40C0D57ABB4518E3624004E71DB452DA40C0A632BBDA19E36240EAB74B993BDA40C09BA7802C0CE36240E23FA1BE2FDA40C0F75B89E60CE362407968CABA20DA40C0D91EA1C70BE36240AFEE943A1EDA40C02D1566770CE36240B5B20A0710DA40C075B47A4909E36240F80313E70ADA40C03A27FB9A0AE36240BC479395EAD940C0B9117B7906E3624068C1EFA4DAD940C0E355FBE1FFE26240087237B3D0D940C0DE37E26BF2E262402C2418B9BDD940C0064B7324F2E26240BD14C40FC3D940C0A951D918BCE26240A1E5EFCBA4D940C0541B754FBAE262404544E0DAA9D940C0794FF86395E26240EA6D10E095D940C0F547866795E26240BD7FDF9895D940C02671209995E26240754E28CC91D940C03C5E597497E26240382328318ED940C0D4796CDB98E262407FBBCE078BD940C01304EDB499E26240B2D0D33185D940C0CA7C2CD196E26240CC69BCD35CD940C0F363831E97E2624087B5F46917D940C03C8E9AAE9EE262401B6FE060E3D840C0BAFFC1A99FE26240F90288A4CCD840C08AC72405A3E26240B04E9814C4D840C0F49C8205A6E2624073E5A74EAAD840C09A9FEDC4A9E26240683DC4EEA1D840C04603550BB3E262409E382D41A2D840C03369A787B6E26240F1D0D1A89DD840C021A2C8A7B6E262406695FD6095D840C0DCB98FCDB3E262402E21A11F8FD840C0E214DBF5A7E262409A687FC181D840C07A4D2237A4E2624097F7F3CD77D840C0FB0E2121A0E262406CE790AE4FD840C03733E088A6E2624039C4ADD33DD840C090D4B893A6E26240A6A0EAE533D840C0D4036B46A5E26240AEC58F8C29D840C001B4C4A59EE26240583F5DCD12D840C087FE7F2C98E262400B5A0C5CF4D740C02C4E3E3D95E262407F51482DD8D740C0CF17407E95E26240150185BFBFD740C06DBA3C7896E262408A97F77A9ED740C06A5EDF4095E26240D270A10B79D740C0C8CB04AA97E262409D7F26FE50D740C03E97FEF89FE2624061E8CAF139D740C026142DD7B7E262405385B5F70FD740C0F6E01233BBE2624040054CBDF7D640C09CA946D8BBE26240A340905DE2D640C0F47D5011BDE26240093A1A1DDAD640C0BAE10942C4E26240BBB59390D2D640C07ABF9598CAE2624027B2CB80D4D640C081140F1FCDE26240B555D224D2D640C027B640E0D4E2624054A70B66BCD640C09C06D141CDE26240983C34809CD640C08303B5E3CBE262409162F4CF8ED640C0D187E5F7CAE26240E43F502277D640C0E22FFBB3CCE26240339BC27939D640C0FF440990CCE26240A9DAEE2C32D640C0FFF65D2CC5E26240C359A6B920D640C0FEB73AE7BEE262406B1F1F5E18D640C05E2CCA62B6E26240F913B4A2FAD540C0B2CE97CAB4E262406A560AA5F1D540C0D920F73BB4E262405FBB0B21E5D540C0548565C2B4E26240918855EDDDD540C01F4BC2DCBEE26240FA28AFFAD1D540C0F7FE0E54C1E26240F4FBBC37CCD540C007A6B949C3E2624038334478C1D540C0EBA84CB3C3E26240C95CFE26A9D540C06B02EBB3C2E26240F1330404A3D540C05CD0E2D4C0E26240A67D595C9DD540C051C4EF1DB8E262407D0CF4DB8AD540C0479E0A1AB7E26240499DA26A7DD540C0D316D6F9BAE26240790A5EFF65D540C0AAE9357BBBE262400688D18354D540C0C5C9B5EEB8E262409BF3327F3ED540C0BCB1D5B9AFE26240A340C1092ED540C0815CC8C4A4E26240DE752B8A2BD540C02ACDD8AA97E26240044427C824D540C051F9F36E8FE26240E0FF68BD1BD540C068C735AB8BE26240D429F1F5E1D440C038CF35A88EE262405DE1B9B8CED440C003E1F5CB9BE2624087B12F0ACAD440C0B6AFB5449FE26240BB99ED6EBCD440C0F8AEB560A1E26240079A45BBA4D440C080DB357CABE262405AA1CF1A84D440C09618B6E9AEE26240CC7A866071D440C0784BF6F3BEE26240B706E6753ED440C0DCCDF528C6E26240E194981E3CD440C066D8F522CCE26240BA54007037D440C0DF8A75A1CDE26240937B176A30D440C08B20761ACDE26240DB7E086517D440C00FB8750CCCE26240561A0E270DD440C09DBDB5EACBE262400E9D16EBD2D340C01DD8B5D9CDE26240FD32460BBAD340C002AC35CED1E26240620EA456AED340C041DFB540DFE26240F35897E5BFD340C0B609763FF3E2624061182A8A80D340C038DBB574F6E26240D970994C64D340C005ACB59BFCE262408D6AA5D043D340C02A8B75E402E3624054C2D9B208D340C01F2E769209E36240134DB2F1F4D240C08EDFB54E0DE362405A35CABFF2D240C0E5D5B5A213E36240CA030A870DD340C063FEF5B51AE362401C66AFD119D340C0A6A8B5D120E362404951F35A1ED340C06EC6F5BA24E36240A247E26D15D340C0E604367A25E362403B435F740AD340C0F0DF864028E36240C73E4483FDD240C046B5C6E830E36240F9B50C58E4D240C0CE12A76C36E3624096E9141AC8D240C07698E6C038E36240EEA0D052A1D240C0D0FEA6E535E3624033A3143A8BD240C0CBDBA6C339E3624045B2B8C36BD240C0F50D679340E36240CCD44B9816D240C0A09D66853FE362404DB4AFAAC5D140C004B7264745E3624004573021B5D140C08FFDE63D52E3624005859BC3BDD140C0C9A1A6265EE3624066F4CCC9B8D140C054BB26DA66E362408380B39D93D140C0DC0AE7F26FE36240B5FEB4064BD140C06777C67288E362409A1F5E8F28D140C015F2C65389E36240AF31C1A119D140C0E600071A74E362401A70ADF0C6D040C0A703871472E36240448F8F34AED040C0893D871175E3624050AFA79D8FD040C0A606075F89E36240C9997F162CD040C07A89063C9DE36240DB6F1FA401D040C0F139076EA7E362400014878B09D040C00DB006A3AEE36240436D23DB75D040C01DB7065CB9E362404CE4C7FA80D040C0C3D920F2DBE3624084421888F9CF40C025282507F9E362401A9F47817CCF40C03EC8DE1BF9E362409A08FD0D25CF40C0A4ACEE75F0E36240DF3722F8A0CE40C001DF9500F5E36240317A8BB753CE40C0E1F5F185F7E3624034BF77E1E5CD40C0DE5D54D9E7E3624031E38A73C3CD40C019C58A51DDE36240AF9277CA86CD40C015762EE7EBE36240D6A934A91ECD40C08F54C362FAE36240A217B0CA7FCC40C0EFB9D177ECE3624078EBC3000BCC40C059A3AB43D6E362403CED876FE9CB40C01D7B8DFCC3E36240931BDFD8A2CB40C0BC73B1F0C4E3624013D66BB13ACB40C0284D1D83E2E36240BB6DCDC217CB40C0F39F4685F0E36240309CE481DBCA40C08F560EC40CE4624072707DABA4CA40C0551737923EE46240EF7F6D182BCA40C03B24EE3939E462403E96B3D9D7C940C086A7B85037E4624013A6980B08C940C0865A3AA5AAE4624035754F3EF9C840C080D13A7FEEE4624005D5C18C0CC840C0C7993A03C5E46240A3442F8E2BC740C0836A912AD4E46240E09D2A06F1C540C065953A05A5E4624098118BE4E3C440C0788C41EE25E562409504EC1EECC240C046B6414259E56240E560EC1EECC240C039CB88FB5DE5624021382D1861C240C05B8F420695E56240CC4BDC897DC040C0A0F641E8DFE562407E71041ACCC040C042C441FA27E662401BF485DC7BC440C04758C2725CE662402DBB0867F8C440C0B186F9055AE66240683ADE661BC540C0
